date,open,high,low,close,adj_close,range_over_open,range_change,range_move,price_change,tomo_price_move,volume,qty_change,qty_move,5d_avg_range,change_in_5d_avg_range,5d_avg_range_move,5d_avg_px,change_in_5d_avg_px,5d_avg_px_move,5d_avg_qty,change_in_5d_avg_qty,5d_avg_qty_move,10d_avg_px,change_in_10d_avg_px,10d_avg_px_move
11/29/2018,10.24,10.37,10.1,10.22,10.22,0.026367188,-0.025462081,Down,0.07,Down,3880140,26150,Up,0.032728601,-0.006872311,Down,9.892,0.064,Up,4423166,-1242170.4,Down,9.775,0.067,Up
11/30/2018,10.16,10.26,9.76,9.81,9.81,0.049212598,0.022845411,Up,-0.41,Up,3237800,-642340,Down,0.036971121,0.00424252,Up,9.902,0.01,Up,4536350.8,113184.8,Up,9.8,0.025,Up
12/3/2018,10.1,10.33,10,10.33,10.33,0.032673267,-0.016539331,Down,0.52,Up,4177019,939219,Up,0.038983677,0.002012557,Up,10.052,0.15,Up,4932231.2,395880.4,Up,9.853,0.053,Up
12/4/2018,10.26,10.68,10.2,10.53,10.53,0.046783626,0.014110358,Up,0.2,Down,5214552,1037533,Up,0.041373189,0.002389512,Up,10.208,0.156,Up,4072700.2,-859531,Down,9.938,0.085,Up
12/5/2018,10.15,10.5,10.14,10.43,10.43,0.03546798,-0.011315645,Down,-0.1,Down,2398155,-2816397,Down,0.038100932,-0.003272258,Down,10.264,0.056,Up,3781533.2,-291167,Down,10.046,0.108,Up
12/6/2018,10.48,10.61,10.14,10.27,10.27,0.044847328,0.009379348,Up,-0.16,Up,2206800,-191355,Down,0.04179696,0.003696028,Up,10.274,0.01,Up,3446865.2,-334668,Down,10.083,0.037,Up
12/7/2018,10.35,10.52,10.29,10.41,10.41,0.022222222,-0.022625106,Down,0.14,Down,1826491,-380309,Down,0.036398885,-0.005398075,Down,10.394,0.12,Up,3164603.4,-282261.8,Down,10.148,0.065,Up
12/10/2018,10.22,10.29,9.98,10.11,10.11,0.030332681,0.008110459,Up,-0.3,Up,3578170,1751679,Up,0.035930768,-0.000468117,Down,10.35,-0.044,Down,3044833.6,-119769.8,Down,10.201,0.053,Up
12/11/2018,10.28,10.31,10.17,10.21,10.21,0.013618677,-0.016714004,Down,0.1,Up,1806933,-1771237,Down,0.029297778,-0.00663299,Down,10.286,-0.064,Down,2363309.8,-681523.8,Down,10.247,0.046,Up
12/12/2018,10.2,10.43,10.125,10.39,10.39,0.029901961,0.016283284,Up,0.18,Up,2864641,1057708,Up,0.028184574,-0.001113204,Down,10.278,-0.008,Down,2456607,93297.2,Up,10.271,0.024,Up
12/13/2018,10.39,10.655,10.385,10.65,10.65,0.025986526,-0.003915435,Down,0.26,Down,3327586,462945,Up,0.024412413,-0.003772161,Down,10.354,0.076,Up,2680764.2,224157.2,Up,10.314,0.043,Up
12/14/2018,10.53,10.6,10.07,10.15,10.15,0.050332384,0.024345858,Up,-0.5,Up,3836845,509259,Up,0.030034446,0.005622032,Up,10.302,-0.052,Down,3082835,402070.8,Up,10.348,0.034,Up
12/17/2018,10.1,10.51,9.93,10.5,10.5,0.057425743,0.007093359,Up,0.35,Down,3155421,-681424,Down,0.035453058,0.005418612,Up,10.38,0.078,Up,2998285.2,-84549.8,Down,10.365,0.017,Up
12/18/2018,10.15,10.42,10.13,10.36,10.36,0.028571429,-0.028854314,Down,-0.14,Down,1835843,-1319578,Down,0.038443608,0.00299055,Up,10.41,0.03,Up,3004067.2,5782,Up,10.348,-0.017,Down
12/19/2018,10.3,10.36,10.19,10.28,10.28,0.016504854,-0.012066574,Down,-0.08,Down,1155241,-680602,Down,0.035764187,-0.002679421,Down,10.388,-0.022,Down,2662187.2,-341880,Down,10.333,-0.015,Down
12/20/2018,10.19,10.44,10.11,10.17,10.17,0.032384691,0.015879837,Up,-0.11,Down,3522557,2367316,Up,0.03704382,0.001279633,Up,10.292,-0.096,Down,2701181.4,38994.2,Up,10.323,-0.01,Down
12/21/2018,10.2,10.33,9.92,10.01,10.01,0.040196078,0.007811388,Up,-0.16,Up,2388223,-1134334,Down,0.035016559,-0.002027261,Down,10.264,-0.028,Down,2411457,-289724.4,Down,10.283,-0.04,Down
12/24/2018,9.9,10.21,9.81,10.06,10.06,0.04040404,0.000207962,Up,0.05,Up,904215,-1484008,Down,0.031612219,-0.00340434,Down,10.176,-0.088,Down,1961215.8,-450241.2,Down,10.278,-0.005,Down
12/27/2018,10.3,10.53,10.25,10.4,10.4,0.027184466,-0.013219574,Down,0.34,Up,2350202,1445987,Up,0.031334826,-0.000277393,Down,10.184,0.008,Up,2064087.6,102871.8,Up,10.297,0.019,Up
12/28/2018,10.4,10.5,10.35,10.5,10.5,0.014423077,-0.012761389,Down,0.1,Down,1132186,-1218016,Down,0.030918471,-0.000416355,Down,10.228,0.044,Up,2059476.6,-4611,Down,10.308,0.011,Up
12/31/2018,10.4,10.66,10.32,10.32,10.32,0.032692308,0.018269231,Up,-0.18,Up,2074371,942185,Up,0.030979994,6.15234E-05,Up,10.258,0.03,Up,1769839.4,-289637.2,Down,10.275,-0.033,Down
1/2/2019,10.33,10.62,10.33,10.4,10.4,0.028073572,-0.004618736,Down,0.08,Up,1678613,-395758,Down,0.028555493,-0.002424501,Down,10.336,0.078,Up,1627917.4,-141922,Down,10.3,0.025,Up
1/3/2019,10.55,10.63,10.44,10.5,10.5,0.018009479,-0.010064093,Down,0.1,Down,1673009,-5604,Down,0.02407658,-0.004478912,Down,10.424,0.088,Up,1781676.2,153758.8,Up,10.3,0,Flat
1/4/2019,10.32,10.345,9.925,10.1,10.1,0.040697674,0.022688196,Up,-0.4,Up,3617058,1944049,Up,0.026779222,0.002702642,Up,10.364,-0.06,Down,2035047.4,253371.2,Up,10.274,-0.026,Down
1/7/2019,10.3,10.56,10.21,10.48,10.48,0.033980583,-0.006717092,Down,0.38,Up,3572954,-44104,Down,0.030690723,0.003911501,Up,10.36,-0.004,Down,2523201,488153.6,Up,10.294,0.02,Up
1/8/2019,10.5,10.63,10.47,10.51,10.51,0.015238095,-0.018742487,Down,0.03,Up,1758329,-1814625,Down,0.027199881,-0.003490842,Down,10.398,0.038,Up,2459992.6,-63208.4,Down,10.328,0.034,Up
1/9/2019,10.56,10.85,10.56,10.8,10.8,0.027462121,0.012224026,Up,0.29,Flat,3285465,1527136,Up,0.02707759,-0.00012229,Down,10.478,0.08,Up,2781363,321370.4,Up,10.407,0.079,Up
1/10/2019,10.8,10.87,10.695,10.8,10.8,0.016203704,-0.011258418,Down,0,Down,1896129,-1389336,Down,0.026716435,-0.000361155,Down,10.538,0.06,Up,2825987,44624,Up,10.481,0.074,Up
1/11/2019,10.82,10.88,10.685,10.71,10.71,0.018022181,0.001818477,Up,-0.09,Up,2006023,109894,Up,0.022181337,-0.004535099,Down,10.66,0.122,Up,2503780,-322207,Down,10.512,0.031,Up
1/14/2019,10.75,10.87,10.645,10.79,10.79,0.020930233,0.002908051,Up,0.08,Up,1569233,-436790,Down,0.019571267,-0.00261007,Down,10.722,0.062,Up,2103035.8,-400744.2,Down,10.541,0.029,Up
1/15/2019,10.8,11.23,10.8,11.21,11.21,0.039814815,0.018884582,Up,0.42,Up,5595616,4026383,Up,0.024486611,0.004915344,Up,10.862,0.14,Up,2870493.2,767457.4,Up,10.63,0.089,Up
1/16/2019,11.28,11.48,11.25,11.42,11.42,0.020390071,-0.019424744,Down,0.21,Up,3542128,-2053488,Down,0.023072201,-0.00141441,Down,10.986,0.124,Up,2921825.8,51332.6,Up,10.732,0.102,Up
1/17/2019,11.48,11.84,11.45,11.84,11.84,0.033972125,0.013582055,Up,0.42,Down,4138711,596583,Up,0.026625885,0.003553684,Up,11.194,0.208,Up,3370342.2,448516.4,Up,10.866,0.134,Up
1/18/2019,11.9,11.95,11.65,11.75,11.75,0.025210084,-0.008762041,Down,-0.09,Flat,3423711,-715000,Down,0.028063466,0.001437581,Up,11.402,0.208,Up,3653879.8,283537.6,Up,11.031,0.165,Up
1/21/2019,11.77,11.89,11.7,11.75,11.75,0.016142736,-0.009067348,Down,0,Up,2370441,-1053270,Down,0.027105966,-0.000957499,Down,11.594,0.192,Up,3814121.4,160241.6,Up,11.158,0.127,Up
1/22/2019,11.7,11.88,11.59,11.81,11.81,0.024786325,0.008643589,Up,0.06,Down,1959002,-411439,Down,0.024100268,-0.003005698,Down,11.714,0.12,Up,3086798.6,-727322.8,Down,11.288,0.13,Up
1/23/2019,11.73,11.895,11.7,11.79,11.79,0.016624041,-0.008162284,Down,-0.02,Down,1680411,-278591,Down,0.023347062,-0.000753206,Down,11.788,0.074,Up,2714455.2,-372343.4,Down,11.387,0.099,Up
1/24/2019,11.82,11.83,11.67,11.7,11.7,0.013536379,-0.003087662,Down,-0.09,Down,2076695,396284,Up,0.019259913,-0.004087149,Down,11.76,-0.028,Down,2302052,-412403.2,Down,11.477,0.09,Up
1/25/2019,11.7,11.8,11.65,11.66,11.66,0.012820513,-0.000715866,Down,-0.04,Down,2037767,-38928,Down,0.016781999,-0.002477914,Down,11.742,-0.018,Down,2024863.2,-277188.8,Down,11.572,0.095,Up
1/29/2019,11.7,11.84,11.61,11.62,11.62,0.01965812,0.006837607,Up,-0.04,Down,1662880,-374887,Down,0.017485075,0.000703077,Up,11.716,-0.026,Down,1883351,-141512.2,Down,11.655,0.083,Up
1/30/2019,11.68,11.81,11.46,11.58,11.58,0.029965753,0.010307634,Up,-0.04,Up,2179640,516760,Up,0.018520961,0.001035886,Up,11.67,-0.046,Down,1927478.6,44127.6,Up,11.692,0.037,Up
1/31/2019,11.75,12.14,11.71,12.08,12.08,0.036595745,0.006629991,Up,0.5,Up,4390339,2210699,Up,0.022515302,0.003994341,Up,11.728,0.058,Up,2469464.2,541985.6,Up,11.758,0.066,Up
2/1/2019,12.13,12.23,12.02,12.21,12.21,0.017312448,-0.019283296,Down,0.13,Down,3445984,-944355,Down,0.023270516,0.000755214,Up,11.83,0.102,Up,2743322,273857.8,Up,11.795,0.037,Up
2/4/2019,12.19,12.2,12.025,12.09,12.09,0.01435603,-0.002956419,Down,-0.12,Up,2078160,-1367824,Down,0.023577619,0.000307103,Up,11.916,0.086,Up,2751400.6,8078.6,Up,11.829,0.034,Up
2/5/2019,12.09,12.27,12,12.17,12.17,0.022332506,0.007976477,Up,0.08,Up,3311353,1233193,Up,0.024112496,0.000534877,Up,12.026,0.11,Up,3081095.2,329694.6,Up,11.871,0.042,Up
2/6/2019,12.18,12.47,12.155,12.43,12.43,0.025862069,0.003529563,Up,0.26,Up,1983391,-1327962,Down,0.02329176,-0.000820737,Down,12.196,0.17,Up,3041845.4,-39249.8,Down,11.933,0.062,Up
2/7/2019,12.43,12.59,12.37,12.54,12.54,0.017699115,-0.008162954,Down,0.11,Down,2872641,889250,Up,0.019512434,-0.003779326,Down,12.288,0.092,Up,2738305.8,-303539.6,Down,12.008,0.075,Up
2/8/2019,12.49,12.49,12.34,12.47,12.47,0.012009608,-0.005689507,Down,-0.07,Up,3530877,658236,Up,0.018451865,-0.001060568,Down,12.34,0.052,Up,2755284.4,16978.6,Up,12.085,0.077,Up
2/11/2019,12.5,12.85,12.5,12.84,12.84,0.028,0.015990392,Up,0.37,Down,2060408,-1470469,Down,0.02118066,0.002728794,Up,12.49,0.15,Up,2751734,-3550.4,Down,12.203,0.118,Up
2/12/2019,12.86,12.91,12.74,12.78,12.78,0.013219285,-0.014780715,Down,-0.06,Up,2293474,233066,Up,0.019358015,-0.001822644,Down,12.612,0.122,Up,2548158.2,-203575.8,Down,12.319,0.116,Up
2/13/2019,12.86,13.08,12.86,13,13,0.017107309,0.003888025,Up,0.22,Down,3553088,1259614,Up,0.017607063,-0.001750952,Down,12.726,0.114,Up,2862097.6,313939.4,Up,12.461,0.142,Up
2/14/2019,13,13.08,12.67,12.74,12.74,0.031538462,0.014431152,Up,-0.26,Down,4425217,872129,Up,0.020374933,0.002767869,Up,12.766,0.04,Up,3172612.8,310515.2,Up,12.527,0.066,Up
2/15/2019,12.65,12.65,12.2,12.25,12.25,0.035573123,0.004034661,Up,-0.49,Up,3884092,-541125,Down,0.025087636,0.004712703,Up,12.722,-0.044,Down,3243255.8,70643,Up,12.531,0.004,Up
2/18/2019,12.55,12.79,12.47,12.68,12.68,0.025498008,-0.010075115,Down,0.43,Down,5333876,1449784,Up,0.024587237,-0.000500398,Down,12.69,-0.032,Down,3897949.4,654693.6,Up,12.59,0.059,Up
2/19/2019,12.33,12.595,11.8,12.34,12.34,0.064476886,0.038978878,Up,-0.34,Up,6154091,820215,Up,0.034838757,0.01025152,Up,12.602,-0.088,Down,4670072.8,772123.4,Up,12.607,0.017,Up
2/20/2019,13.3,13.69,13.16,13.64,13.64,0.039849624,-0.024627262,Down,1.3,Up,12840247,6686156,Up,0.03938722,0.004548463,Up,12.73,0.128,Up,6527504.6,1857431.8,Up,12.728,0.121,Up
2/21/2019,13.83,14.23,13.71,14.1,14.1,0.037599422,-0.002250203,Down,0.46,Down,9232001,-3608246,Down,0.040599412,0.001212192,Up,13.002,0.272,Up,7488861.4,961356.8,Up,12.884,0.156,Up
2/22/2019,13.99,14.13,13.84,13.93,13.93,0.020729092,-0.016870329,Down,-0.17,Up,5268930,-3963071,Down,0.037630606,-0.002968806,Down,13.338,0.336,Up,7765829,276967.6,Up,13.03,0.146,Up
2/25/2019,13.96,14.06,13.84,14.05,14.05,0.015759312,-0.00496978,Down,0.12,Up,4216150,-1052780,Down,0.035682867,-0.001947739,Down,13.612,0.274,Up,7542283.8,-223545.2,Down,13.151,0.121,Up
2/26/2019,14.05,14.15,13.92,14.11,14.11,0.016370107,0.000610794,Up,0.06,Down,4619114,402964,Up,0.026061511,-0.009621356,Down,13.966,0.354,Up,7235288.4,-306995.4,Down,13.284,0.133,Up
2/27/2019,13.87,14.06,13.87,13.98,13.98,0.01369863,-0.002671477,Down,-0.13,Down,3107610,-1511504,Down,0.020831313,-0.005230199,Down,14.034,0.068,Up,5288761,-1946527.4,Down,13.382,0.098,Up
2/28/2019,13.88,13.9,13.62,13.77,13.77,0.020172911,0.006474281,Up,-0.21,Up,3791443,683833,Up,0.01734601,-0.003485302,Down,13.968,-0.066,Down,4200649.4,-1088111.6,Down,13.485,0.103,Up
3/1/2019,13.65,14.02,13.64,13.85,13.85,0.027838828,0.007665917,Up,0.08,Up,3376787,-414656,Down,0.018767958,0.001421947,Up,13.952,-0.016,Down,3822220.8,-378428.6,Down,13.645,0.16,Up
3/4/2019,13.95,14.21,13.95,14.07,14.07,0.018637993,-0.009200835,Down,0.22,Up,3026712,-350075,Down,0.019343694,0.000575736,Up,13.956,0.004,Up,3584333.2,-237887.6,Down,13.784,0.139,Up
3/5/2019,14.01,14.3,13.95,14.27,14.27,0.024982156,0.006344163,Up,0.2,Down,3746516,719804,Up,0.021066103,0.00172241,Up,13.988,0.032,Up,3409813.6,-174519.6,Down,13.977,0.193,Up
3/6/2019,14.23,14.38,14.12,14.16,14.16,0.018271258,-0.006710898,Down,-0.11,Down,3040495,-706021,Down,0.021980629,0.000914526,Up,14.024,0.036,Up,3396390.6,-13423,Down,14.029,0.052,Up
3/7/2019,14.25,14.27,13.97,14.05,14.05,0.021052632,0.002781374,Up,-0.11,Down,2200560,-839935,Down,0.022156573,0.000175944,Up,14.08,0.056,Up,3078214,-318176.6,Down,14.024,-0.005,Down
3/8/2019,14,14.27,13.97,14.04,14.04,0.021428571,0.00037594,Up,-0.01,Down,2606580,406020,Up,0.020874522,-0.001282051,Down,14.118,0.038,Up,2924172.6,-154041.4,Down,14.035,0.011,Up
3/11/2019,14.1,14.16,13.83,13.87,13.87,0.023404255,0.001975684,Up,-0.17,Down,2099799,-506781,Down,0.021827774,0.000953252,Up,14.078,-0.04,Down,2738790,-185382.6,Down,14.017,-0.018,Down
3/12/2019,13.99,14.08,13.79,13.79,13.79,0.020729092,-0.002675163,Down,-0.08,Down,1917971,-181828,Down,0.020977162,-0.000850613,Down,13.982,-0.096,Down,2373081,-365709,Down,13.985,-0.032,Down
3/13/2019,13.9,13.94,13.66,13.76,13.76,0.020143885,-0.000585207,Down,-0.03,Down,2946352,1028381,Up,0.021351687,0.000374525,Up,13.902,-0.08,Down,2354252.4,-18828.6,Down,13.963,-0.022,Down
3/14/2019,13.85,13.89,13.645,13.72,13.72,0.017689531,-0.002454354,Down,-0.04,Down,2728939,-217413,Down,0.020679067,-0.00067262,Down,13.836,-0.066,Down,2459928.2,105675.8,Up,13.958,-0.005,Down
3/15/2019,13.69,13.69,13.3,13.4,13.4,0.028487947,0.010798417,Up,-0.32,Down,4199923,1470984,Up,0.022090942,0.001411875,Up,13.708,-0.128,Down,2778596.8,318668.6,Up,13.913,-0.045,Down
3/18/2019,13.5,13.54,13.29,13.32,13.32,0.018518519,-0.009969429,Down,-0.08,Down,2111742,-2088181,Down,0.021113795,-0.000977147,Down,13.598,-0.11,Down,2780985.4,2388.6,Up,13.838,-0.075,Down
3/19/2019,13.45,13.5,13.12,13.15,13.15,0.028252788,0.00973427,Up,-0.17,Down,2642517,530775,Up,0.022618534,0.001504739,Up,13.47,-0.128,Down,2925894.6,144909.2,Up,13.726,-0.112,Down
3/20/2019,13.05,13.28,12.85,13.11,13.11,0.032950192,0.004697403,Up,-0.04,Up,2917875,275358,Up,0.025179795,0.002561261,Up,13.34,-0.13,Down,2920199.2,-5695.4,Down,13.621,-0.105,Down
3/21/2019,13.17,13.34,13,13.34,13.34,0.025816249,-0.007133943,Down,0.23,Up,4277551,1359676,Up,0.026805139,0.001625344,Up,13.264,-0.076,Down,3229921.6,309722.4,Up,13.55,-0.071,Down
3/22/2019,13.5,13.53,13.28,13.41,13.41,0.018518519,-0.007297731,Down,0.07,Down,2313663,-1963888,Down,0.024811253,-0.001993886,Down,13.266,0.002,Up,2852669.6,-377252,Down,13.487,-0.063,Down
3/25/2019,13.32,13.4,13.21,13.34,13.34,0.014264264,-0.004254254,Down,-0.07,Up,1538392,-775271,Down,0.023960402,-0.000850851,Down,13.27,0.004,Up,2737999.6,-114670,Down,13.434,-0.053,Down
3/26/2019,13.3,13.53,13.3,13.44,13.44,0.017293233,0.003028969,Up,0.1,Up,4849644,3311252,Up,0.021768491,-0.002191911,Down,13.328,0.058,Up,3179425,441425.4,Up,13.399,-0.035,Down
3/27/2019,13.49,13.55,13.35,13.48,13.48,0.014825797,-0.002467436,Down,0.04,Up,2375315,-2474329,Down,0.018143612,-0.003624879,Down,13.402,0.074,Up,3070913,-108512,Down,13.371,-0.028,Down
3/28/2019,13.44,13.64,13.32,13.55,13.55,0.023809524,0.008983727,Up,0.07,Up,2827140,451825,Up,0.017742267,-0.000401345,Down,13.444,0.042,Up,2780830.8,-290082.2,Down,13.354,-0.017,Down
3/29/2019,13.54,13.76,13.48,13.62,13.62,0.020679468,-0.003130056,Down,0.07,Up,3037848,210708,Up,0.018174457,0.00043219,Up,13.486,0.042,Up,2925667.8,144837,Up,13.376,0.022,Up
4/1/2019,13.62,13.83,13.57,13.67,13.67,0.019089574,-0.001589894,Down,0.05,Up,2891475,-146373,Down,0.019139519,0.000965062,Up,13.552,0.066,Up,3196284.4,270616.6,Up,13.411,0.035,Up
4/2/2019,13.8,14.095,13.78,14.01,14.01,0.022826087,0.003736513,Up,0.34,Up,2757212,-134263,Down,0.02024609,0.001106571,Up,13.666,0.114,Up,2777798,-418486.4,Down,13.497,0.086,Up
4/3/2019,13.86,14.16,13.85,14.07,14.07,0.022366522,-0.000459565,Down,0.06,Down,5987185,3229973,Up,0.021754235,0.001508145,Up,13.784,0.118,Up,3500172,722374,Up,13.593,0.096,Up
4/4/2019,14,14.11,13.85,14.04,14.04,0.018571429,-0.003795094,Down,-0.03,Down,1760392,-4226793,Down,0.020706616,-0.001047619,Down,13.882,0.098,Up,3286822.4,-213349.6,Down,13.663,0.07,Up
4/5/2019,13.93,14.02,13.65,13.75,13.75,0.026561378,0.00798995,Up,-0.29,Up,2272742,512350,Up,0.021882998,0.001176382,Up,13.908,0.026,Up,3133801.2,-153021.2,Down,13.697,0.034,Up
4/8/2019,13.9,14.03,13.82,13.84,13.84,0.015107914,-0.011453465,Down,0.09,Down,1700480,-572262,Down,0.021086666,-0.000796332,Down,13.942,0.034,Up,2895602.2,-238199,Down,13.747,0.05,Up
4/9/2019,13.85,13.91,13.71,13.81,13.81,0.014440433,-0.00066748,Down,-0.03,Down,1389372,-311108,Down,0.019409535,-0.001677131,Down,13.902,-0.04,Down,2622034.2,-273568,Down,13.784,0.037,Up
4/10/2019,13.67,13.93,13.66,13.78,13.78,0.01975128,0.005310847,Up,-0.03,Down,823085,-566287,Down,0.018886487,-0.000523048,Down,13.844,-0.058,Down,1589214.2,-1032820,Down,13.814,0.03,Up
4/11/2019,13.8,13.9,13.7,13.71,13.71,0.014492754,-0.005258527,Down,-0.07,Up,1159236,336151,Up,0.018070752,-0.000815735,Down,13.778,-0.066,Down,1468983,-120231.2,Down,13.83,0.016,Up
4/12/2019,13.78,14.04,13.75,14.04,14.04,0.021044993,0.006552239,Up,0.33,Up,1597266,438030,Up,0.016967475,-0.001103277,Down,13.836,0.058,Up,1333887.8,-135095.2,Down,13.872,0.042,Up
4/15/2019,14.05,14.61,14.01,14.61,14.61,0.042704626,0.021659634,Up,0.57,Up,3765108,2167842,Up,0.022486817,0.005519343,Up,13.99,0.154,Up,1746813.4,412925.6,Up,13.966,0.094,Up
4/16/2019,14.55,15.13,14.52,14.99,14.99,0.041924399,-0.000780228,Down,0.38,Down,5809082,2043974,Up,0.02798361,0.005496793,Up,14.226,0.236,Up,2630755.4,883942,Up,14.064,0.098,Up
4/17/2019,15,15,14.8,14.93,14.93,0.013333333,-0.028591065,Down,-0.06,Down,2378741,-3430341,Down,0.026700021,-0.001283589,Down,14.456,0.23,Up,2941886.6,311131.2,Up,14.15,0.086,Up
4/18/2019,15,15,14.53,14.65,14.65,0.031333333,0.018,Up,-0.28,Up,1674247,-704494,Down,0.030068137,0.003368116,Up,14.644,0.188,Up,3044888.8,103002.2,Up,14.211,0.061,Up
4/23/2019,14.73,15.13,14.73,15.09,15.09,0.027155465,-0.004177868,Down,0.44,Up,1990529,316282,Up,0.031290231,0.001222094,Up,14.854,0.21,Up,3123541.4,78652.6,Up,14.345,0.134,Up
4/24/2019,15.14,15.56,15.12,15.48,15.48,0.029062087,0.001906622,Up,0.39,Up,3186553,1196024,Up,0.028561724,-0.002728508,Down,15.028,0.174,Up,3007830.4,-115711,Down,14.509,0.164,Up
4/26/2019,15.6,15.73,15.54,15.55,15.55,0.012179487,-0.0168826,Down,0.07,Up,2241835,-944718,Down,0.022612741,-0.005948982,Down,15.14,0.112,Up,2294381,-713449.4,Down,14.683,0.174,Up
4/29/2019,15.62,15.96,15.62,15.87,15.87,0.021766965,0.009587478,Up,0.32,Up,1937663,-304172,Down,0.024299468,0.001686726,Up,15.328,0.188,Up,2206165.4,-88215.6,Down,14.892,0.209,Up
4/30/2019,15.87,16.08,15.86,15.96,15.96,0.013862634,-0.007904332,Down,0.09,Down,2397177,459514,Up,0.020805328,-0.00349414,Down,15.59,0.262,Up,2350751.4,144586,Up,15.117,0.225,Up
5/1/2019,15.23,15.61,14.95,15.43,15.43,0.043335522,0.029472888,Up,-0.53,Up,4969844,2572667,Up,0.024041339,0.003236011,Up,15.658,0.068,Up,2946614.4,595863,Up,15.256,0.139,Up
5/2/2019,15.22,15.72,15.19,15.44,15.44,0.034822602,-0.00851292,Down,0.01,Down,2635521,-2334323,Down,0.025193442,0.001152103,Up,15.65,-0.008,Down,2836408,-110206.4,Down,15.339,0.083,Up
5/3/2019,15.43,15.6,15.34,15.39,15.39,0.016850292,-0.01797231,Down,-0.05,Down,1938847,-696674,Down,0.026127603,0.000934161,Up,15.618,-0.032,Down,2775810.4,-60597.6,Down,15.379,0.04,Up
5/6/2019,15.32,15.32,14.93,15.05,15.05,0.025456919,0.008606627,Up,-0.34,Up,2506609,567762,Up,0.026865594,0.000737991,Up,15.454,-0.164,Down,2889599.6,113789.2,Up,15.391,0.012,Up
5/7/2019,15.2,15.53,15.13,15.44,15.44,0.026315789,0.00085887,Up,0.39,Down,1914920,-591689,Down,0.029356225,0.002490631,Up,15.35,-0.104,Down,2793148.2,-96451.4,Down,15.47,0.079,Up
5/8/2019,15.17,15.28,15.09,15.24,15.24,0.01252472,-0.01379107,Down,-0.2,Down,1979789,64869,Up,0.023194064,-0.00616216,Down,15.312,-0.038,Down,2195137.2,-598011,Down,15.485,0.015,Up
5/9/2019,15.15,15.26,14.99,15.11,15.11,0.017821782,0.005297062,Up,-0.13,Down,1794394,-185395,Down,0.0197939,-0.003400164,Down,15.246,-0.066,Down,2026911.8,-168225.4,Down,15.448,-0.037,Down
5/10/2019,15.08,15.12,14.87,14.99,14.99,0.016578249,-0.001243533,Down,-0.12,Down,1490999,-303395,Down,0.019739492,-5.44085E-05,Down,15.166,-0.08,Down,1937342.2,-89569.6,Down,15.392,-0.056,Down
5/13/2019,14.97,15.18,14.83,14.83,14.83,0.023380094,0.006801844,Up,-0.16,Up,1386564,-104435,Down,0.019324127,-0.000415365,Down,15.122,-0.044,Down,1713333.2,-224009,Down,15.288,-0.104,Down
5/14/2019,14.7,15.05,14.52,15.02,15.02,0.036054422,0.012674328,Up,0.19,Up,2004811,618247,Up,0.021271853,0.001947726,Up,15.038,-0.084,Down,1731311.4,17978.2,Up,15.194,-0.094,Down
5/15/2019,14.98,15.65,14.94,15.4,15.4,0.047396529,0.011342107,Up,0.38,Down,2489002,484191,Up,0.028246215,0.006974362,Up,15.07,0.032,Up,1833154,101842.6,Up,15.191,-0.003,Down
5/16/2019,15.51,15.775,15.32,15.38,15.38,0.029335912,-0.018060616,Down,-0.02,Up,2331882,-157120,Down,0.030549041,0.002302826,Up,15.124,0.054,Up,1940651.6,107497.6,Up,15.185,-0.006,Down
5/17/2019,15.6,15.65,15.33,15.39,15.39,0.020512821,-0.008823092,Down,0.01,Down,2121611,-210271,Down,0.031335955,0.000786914,Up,15.204,0.08,Up,2066774,126122.4,Up,15.185,0,Flat
5/20/2019,15.56,15.57,15.28,15.34,15.34,0.018637532,-0.001875288,Down,-0.05,Down,1644309,-477302,Down,0.030387443,-0.000948512,Down,15.306,0.102,Up,2118323,51549,Up,15.214,0.029,Up
5/21/2019,15.13,15.42,15.12,15.25,15.25,0.019828156,0.001190624,Up,-0.09,Down,1778095,133786,Up,0.02714219,-0.003245253,Down,15.352,0.046,Up,2072979.8,-45343.2,Down,15.195,-0.019,Down
5/22/2019,15.3,15.36,15.1,15.13,15.13,0.016993464,-0.002834692,Down,-0.12,Down,1669717,-108378,Down,0.021061577,-0.006080613,Down,15.298,-0.054,Down,1909122.8,-163857,Down,15.184,-0.011,Down
5/23/2019,15.13,15.34,15.08,15.08,15.08,0.017184402,0.000190938,Up,-0.05,Down,2203220,533503,Up,0.018631275,-0.002430302,Down,15.238,-0.06,Down,1883390.4,-25732.4,Down,15.181,-0.003,Down
5/24/2019,15,15.06,14.89,14.96,14.96,0.011333333,-0.005851069,Down,-0.12,Down,1719382,-483838,Down,0.016795377,-0.001835897,Down,15.152,-0.086,Down,1802944.6,-80445.8,Down,15.178,-0.003,Down
5/27/2019,14.95,14.95,14.67,14.74,14.74,0.018729097,0.007395764,Up,-0.22,Up,2066010,346628,Up,0.01681369,1.8313E-05,Up,15.032,-0.12,Down,1887284.8,84340.2,Up,15.169,-0.009,Down
5/28/2019,14.77,15,14.65,14.9,14.9,0.023696682,0.004967585,Up,0.16,Up,2243026,177016,Up,0.017587396,0.000773705,Up,14.962,-0.07,Down,1980271,92986.2,Up,15.157,-0.012,Down
